DATE,RFC_Six_Memory
1998-02-01,0.03226016812920595
1998-03-01,0.05305615318399185
1998-04-01,0.11672453002210653
1998-05-01,0.16876846983114832
1998-06-01,0.11810229148698431
1998-07-01,0.18008960377723482
1998-08-01,0.1997955408721557
1998-09-01,0.21025129936155715
1998-10-01,0.07159647009270281
1998-11-01,0.13157727324435808
1998-12-01,0.12500431180251356
1999-01-01,0.07960326049176819
1999-02-01,0.022311630366645473
1999-03-01,0.023839420496614087
1999-04-01,0.03493706834921492
1999-05-01,0.03471056010063286
1999-06-01,0.009812112129289419
1999-07-01,0.0075718522511795915
1999-08-01,0.006109201770418366
1999-09-01,0.009790900758853135
1999-10-01,0.005138661974894434
1999-11-01,0.003456149414911288
1999-12-01,0.0027897965546162993
2000-01-01,0.0024510278711291876
2000-02-01,0.00562782657436944
2000-03-01,0.01159983164575499
2000-04-01,0.01790874305885598
2000-05-01,0.03902839784886375
2000-06-01,0.07051447603414998
2000-07-01,0.11764697924046147
2000-08-01,0.1567707822999018
2000-09-01,0.164472691406486
2000-10-01,0.06809634787072638
2000-11-01,0.06678121266836418
2000-12-01,0.21107917064020085
2001-01-01,0.19423969131468233
2001-02-01,0.8871284500769238
2001-03-01,0.7663394067189874
2001-04-01,0.7530046706000713
2001-05-01,0.7593092437570702
2001-06-01,0.5572229122975076
2001-07-01,0.4946802430498029
2001-08-01,0.3499499805531186
2001-09-01,0.2875648867475377
2001-10-01,0.9159052472554349
2001-11-01,0.8521811678355128
2001-12-01,0.7741737015159419
2002-01-01,0.47370009345899927
2002-02-01,0.09252920450695525
2002-03-01,0.1042215864540368
2002-04-01,0.12200177030325528
2002-05-01,0.09975817305289353
2002-06-01,0.027292824380854595
2002-07-01,0.041126119300206106
2002-08-01,0.053109575098670675
2002-09-01,0.0838854196415942
2002-10-01,0.1242265793829026
2002-11-01,0.21363947725712565
2002-12-01,0.13046268567496747
2003-01-01,0.12026994451981869
2003-02-01,0.04296304529950834
2003-03-01,0.15178866268246663
2003-04-01,0.33658927278002837
2003-05-01,0.10684095281956574
2003-06-01,0.10780790099789726
2003-07-01,0.07182429943995217
2003-08-01,0.04785814269659239
2003-09-01,0.009394074568580936
2003-10-01,0.001621901484202803
2003-11-01,0.0047595536342413475
2003-12-01,0.01254124128484361
2004-01-01,0.01587246819973982
2004-02-01,0.005146952685192324
2004-03-01,0.008439703900401196
2004-04-01,0.015096945492197965
2004-05-01,0.021756883613181382
2004-06-01,0.028185790301866787
2004-07-01,0.028200706581267793
2004-08-01,0.034960373452910684
2004-09-01,0.04173797100390434
2004-10-01,0.00868178896838645
2004-11-01,0.008996508118864066
2004-12-01,0.009339623045162308
2005-01-01,0.013380510710547586
2005-02-01,0.011668629952391955
2005-03-01,0.021442378034622817
2005-04-01,0.03491263930538346
2005-05-01,0.11123375717617333
2005-06-01,0.0903028713803115
2005-07-01,0.08008137697816525
2005-08-01,0.08448483294429694
2005-09-01,0.13300378057396003
2005-10-01,0.20856772314091096
2005-11-01,0.14637664764832475
2005-12-01,0.16824773785789823
2006-01-01,0.14437331739403414
2006-02-01,0.1209555338984342
2006-03-01,0.1806335054639432
2006-04-01,0.3187980623031121
2006-05-01,0.42450816381165923
2006-06-01,0.32628600382338213
2006-07-01,0.3382828784107586
2006-08-01,0.2982368782827212
2006-09-01,0.2980370516753093
2006-10-01,0.2690947915703696
2006-11-01,0.3182522573199423
2006-12-01,0.27628846419186287
2007-01-01,0.3202708111061825
2007-02-01,0.18993256336506806
2007-03-01,0.23619241590108497
2007-04-01,0.2845951240096468
2007-05-01,0.2413742657566252
2007-06-01,0.1868694133866087
2007-07-01,0.19729022954971356
2007-08-01,0.22883462964938941
2007-09-01,0.23991814460087837
2007-10-01,0.8776428937106014
2007-11-01,0.6107586739565339
2007-12-01,0.552657680420984
2008-01-01,0.5657388756924547
2008-02-01,0.8896555519514441
2008-03-01,0.7945240274258785
2008-04-01,0.7743847789342495
2008-05-01,0.6895307993897787
2008-06-01,0.6813904816747804
2008-07-01,0.6760520568072943
2008-08-01,0.8064808727220286
2008-09-01,0.8579049807786859
2008-10-01,0.9633498726224538
2008-11-01,0.9568152769967592
2008-12-01,0.942984062091932
2009-01-01,0.925719514294913
2009-02-01,0.9498342683940462
2009-03-01,0.9560110829519289
2009-04-01,0.9460039220077462
2009-05-01,0.9378758417308513
2009-06-01,0.9460198116344013
2009-07-01,0.9390479344095334
2009-08-01,0.9007818733677042
2009-09-01,0.8444328074403545
2009-10-01,0.09057461928907617
2009-11-01,0.08940463322950369
2009-12-01,0.09980215818153186
2010-01-01,0.11151648671664188
2010-02-01,0.043232477978906274
2010-03-01,0.055554770667085605
2010-04-01,0.0654670065349387
2010-05-01,0.07067314553579457
2010-06-01,0.04318761207122982
2010-07-01,0.05013482106948313
2010-08-01,0.07232121858295794
2010-09-01,0.06753121770833839
2010-10-01,0.05937039584748275
2010-11-01,0.06212634469381653
2010-12-01,0.06009534193191505
2011-01-01,0.036605795974170956
2011-02-01,0.017644005435894828
2011-03-01,0.024922022307076398
2011-04-01,0.023233653923701025
2011-05-01,0.034622314072683354
2011-06-01,0.01928499369646941
2011-07-01,0.03000055960480416
2011-08-01,0.03194157161264205
2011-09-01,0.06810228215053242
2011-10-01,0.0660673779307827
2011-11-01,0.06591625742780344
2011-12-01,0.05844017329990914
2012-01-01,0.09290051015311977
2012-02-01,0.07291231297914195
2012-03-01,0.0550932265596547
2012-04-01,0.08404757444443267
2012-05-01,0.10125812398620952
2012-06-01,0.12965444511918622
2012-07-01,0.13414844992152578
2012-08-01,0.1351513288859504
2012-09-01,0.10805001560150473
2012-10-01,0.09503145086048335
2012-11-01,0.29032833205077097
2012-12-01,0.17470342604412994
2013-01-01,0.11899673325911353
2013-02-01,0.0597088449709736
2013-03-01,0.06146378875983921
2013-04-01,0.1030465303296787
2013-05-01,0.14403901603066263
2013-06-01,0.09009795907506
2013-07-01,0.06935979261825488
2013-08-01,0.04292843352483636
2013-09-01,0.04090254019279551
2013-10-01,0.023699222934772626
2013-11-01,0.02866869411664602
2013-12-01,0.0614290855623383
2014-01-01,0.07355829144992267
2014-02-01,0.06020680255137672
2014-03-01,0.07526429429850649
2014-04-01,0.11062067079265343
2014-05-01,0.19804293443566132
2014-06-01,0.14959108199338542
2014-07-01,0.37300713463965934
2014-08-01,0.389390961132634
2014-09-01,0.3967412815808568
2014-10-01,0.04463632940223858
2014-11-01,0.06494540321948158
2014-12-01,0.07584328319959473
2015-01-01,0.08658010235018576
2015-02-01,0.03259194393120567
2015-03-01,0.14540092979251631
2015-04-01,0.1694367282713587
2015-05-01,0.14991947905160627
2015-06-01,0.05263076024588543
2015-07-01,0.060317280099237
2015-08-01,0.0903907559704153
2015-09-01,0.12675737261858203
2015-10-01,0.17410733014821256
2015-11-01,0.17813260537046893
2015-12-01,0.3790088767517565
2016-01-01,0.4587356001599335
2016-02-01,0.12325111545636686
2016-03-01,0.10623379413269134
2016-04-01,0.08386262615881179
2016-05-01,0.05780479490636478
2016-06-01,0.02283110382324677
2016-07-01,0.017947032675736406
2016-08-01,0.028196178911395243
2016-09-01,0.01669050384347344
2016-10-01,0.014530201363681517
2016-11-01,0.013442134979653709
2016-12-01,0.011009300013307993
2017-01-01,0.012113359241495647
2017-02-01,0.0017703596186580985
2017-03-01,0.0014170832224335538
2017-04-01,0.004729100327849204
2017-05-01,0.004964350332300836
2017-06-01,0.0008885607945140025
2017-07-01,0.0009586695673833742
2017-08-01,0.0008361775669592487
2017-09-01,0.0013401657335400108
2017-10-01,0.004076245651258248
2017-11-01,0.02412952468094028
2017-12-01,0.037812254863286834
2018-01-01,0.06450262152035345
2018-02-01,0.028362523465639413
2018-03-01,0.033799278374619636
2018-04-01,0.03401812540794142
2018-05-01,0.04771254968059418
