DATE,RFC_Six_Memory
2000-04-01,0.008713483297148491
2000-05-01,0.024808327048073026
2000-06-01,0.06169035211761573
2000-07-01,0.11017832676629953
2000-08-01,0.1800537411706381
2000-09-01,0.17104012589643025
2000-10-01,0.08357400685324422
2000-11-01,0.08593147220975965
2000-12-01,0.2861860232771469
2001-01-01,0.5453908940825896
2001-02-01,0.22116540838429855
2001-03-01,0.21239409836727885
2001-04-01,0.15299530853972187
2001-05-01,0.21776393512848172
2001-06-01,0.5109068494756397
2001-07-01,0.4474706883920941
2001-08-01,0.30914601428163985
2001-09-01,0.28923968358879687
2001-10-01,0.9128697004520895
2001-11-01,0.8491664059276105
2001-12-01,0.779756659407437
2002-01-01,0.5846722072150715
2002-02-01,0.1344271037529408
2002-03-01,0.11311458531964075
2002-04-01,0.12698914851285803
2002-05-01,0.1112900334458325
2002-06-01,0.024630437082510042
2002-07-01,0.03632653547800554
2002-08-01,0.04286466125253768
2002-09-01,0.0469743601295323
2002-10-01,0.033773945862018796
2002-11-01,0.04076148621992997
2002-12-01,0.029111467965015226
2003-01-01,0.028587675068104796
2003-02-01,0.022629419995954733
2003-03-01,0.10694354760614917
2003-04-01,0.3959608314818038
2003-05-01,0.2513878373204569
2003-06-01,0.04889097152300944
2003-07-01,0.029805390420530275
2003-08-01,0.0159294934985747
2003-09-01,0.0047616313585536465
2003-10-01,0.001532888088834063
2003-11-01,0.0008586846088140442
2003-12-01,0.0005355055704689197
2004-01-01,0.0038641701921158355
2004-02-01,0.003913378952659185
2004-03-01,0.00383082599691859
2004-04-01,0.003803415064905531
2004-05-01,0.00379381014757746
2004-06-01,0.003783327275137933
2004-07-01,0.003786010651494675
2004-08-01,0.0038258209427369677
2004-09-01,0.003889860802725509
2004-10-01,0.004023706915172332
2004-11-01,0.007372763623462747
2004-12-01,0.010804832482496073
2005-01-01,0.014167209930059663
2005-02-01,0.01095207171754248
2005-03-01,0.011618247027393386
2005-04-01,0.012766722685222368
2005-05-01,0.021529119656314346
2005-06-01,0.008445974396265389
2005-07-01,0.0056459730568478176
2005-08-01,0.005153976166612635
2005-09-01,0.007638297681023057
2005-10-01,0.01386729839975527
2005-11-01,0.006325900177680491
2005-12-01,0.009542480998890934
2006-01-01,0.007008293099465848
2006-02-01,0.006273350211427512
2006-03-01,0.008748266882676591
2006-04-01,0.0266501623455284
2006-05-01,0.10853179752346624
2006-06-01,0.15738159092692156
2006-07-01,0.18909065831516902
2006-08-01,0.18520093533841533
2006-09-01,0.22385750692211404
2006-10-01,0.21177030758692617
2006-11-01,0.2717840435400903
2006-12-01,0.22821533872329272
2007-01-01,0.2336140189274107
2007-02-01,0.0958946820546825
2007-03-01,0.09456944264361966
2007-04-01,0.12706675261291617
2007-05-01,0.15094784552914317
2007-06-01,0.125970194949464
2007-07-01,0.1597886406024254
2007-08-01,0.20682613861593335
2007-09-01,0.2156302620807221
2007-10-01,0.19920443823667502
2007-11-01,0.19516024087302786
2007-12-01,0.2578905930115812
2008-01-01,0.2657017440032951
2008-02-01,0.5165850343229678
2008-03-01,0.6204191710467885
2008-04-01,0.577837340681553
2008-05-01,0.5050568551159714
2008-06-01,0.753227388025748
2008-07-01,0.7181499613671031
2008-08-01,0.7147420379212726
2008-09-01,0.8443976084082757
2008-10-01,0.952423338927192
2008-11-01,0.9161396489157739
2008-12-01,0.8943767413457319
2009-01-01,0.8404832875069371
2009-02-01,0.9418463434010379
2009-03-01,0.919256942466334
2009-04-01,0.92592356084478
2009-05-01,0.8764567205658
2009-06-01,0.9107948207805182
2009-07-01,0.8865010844496855
2009-08-01,0.8709688014921942
2009-09-01,0.8233555905433002
2009-10-01,0.11065261390023944
2009-11-01,0.10805072510050091
2009-12-01,0.11178186379281406
2010-01-01,0.10505311046295092
2010-02-01,0.03333572140117893
2010-03-01,0.04543372964227125
2010-04-01,0.05101912660447184
2010-05-01,0.055854031464550834
2010-06-01,0.04827390294432144
2010-07-01,0.05503401823361708
2010-08-01,0.0922577553554917
2010-09-01,0.10327061540406486
2010-10-01,0.03880923617620536
2010-11-01,0.032354363013204275
2010-12-01,0.03992004452727895
2011-01-01,0.045694464716511535
2011-02-01,0.01556803176734845
2011-03-01,0.020040473927387444
2011-04-01,0.03344433451563086
2011-05-01,0.06513758120525705
2011-06-01,0.03992099228390609
2011-07-01,0.07588900336078863
2011-08-01,0.09050715647285734
2011-09-01,0.13748937386847052
2011-10-01,0.08362051412253418
2011-11-01,0.08461073194967282
2011-12-01,0.08594436123724343
2012-01-01,0.08061493363573041
2012-02-01,0.058507576671361285
2012-03-01,0.06268761856448717
2012-04-01,0.09330793126318854
2012-05-01,0.09106801983976026
2012-06-01,0.10551409308947503
2012-07-01,0.12365311989601523
2012-08-01,0.11950678241347597
2012-09-01,0.0934349931675788
2012-10-01,0.057402736528074906
2012-11-01,0.12116554564759663
2012-12-01,0.11832835199139463
2013-01-01,0.07960002665119431
2013-02-01,0.032699368851265925
2013-03-01,0.042129532025440786
2013-04-01,0.08556846540965268
2013-05-01,0.0842714738305218
2013-06-01,0.05526636425896601
2013-07-01,0.050062799472040925
2013-08-01,0.04387471067920542
2013-09-01,0.06287835526855302
2013-10-01,0.03400269718807212
2013-11-01,0.0638275545030544
2013-12-01,0.06382280982924114
2014-01-01,0.07860332588801949
2014-02-01,0.047786780056156476
2014-03-01,0.0382609386361728
2014-04-01,0.06279889523308076
2014-05-01,0.07431678336016047
2014-06-01,0.058722932789349806
2014-07-01,0.10338667774987753
2014-08-01,0.15455551364464779
2014-09-01,0.23452636149896908
2014-10-01,0.07216139330267334
2014-11-01,0.06922395992753803
2014-12-01,0.07977870500572685
2015-01-01,0.08467324172746127
2015-02-01,0.023954375591519708
2015-03-01,0.041618718249839017
2015-04-01,0.055611825203098986
2015-05-01,0.050348225410032726
2015-06-01,0.015460553607554483
2015-07-01,0.02445572530050179
2015-08-01,0.029519383417900016
2015-09-01,0.03338386141165883
2015-10-01,0.0634135929657479
2015-11-01,0.10387762657350341
2015-12-01,0.19171243484138797
2016-01-01,0.3340737704416903
2016-02-01,0.09546658300723805
2016-03-01,0.06788910242513382
2016-04-01,0.05580070025215739
2016-05-01,0.036002202487514186
2016-06-01,0.009219906517740448
2016-07-01,0.009307264628834569
2016-08-01,0.0162161575112828
2016-09-01,0.015497517102559422
2016-10-01,0.004846035515667744
2016-11-01,0.007531636413110186
2016-12-01,0.004208262295955059
2017-01-01,0.0008517603768127376
2017-02-01,0.0005086824021399206
2017-03-01,0.0004381859030266651
2017-04-01,0.0004569471950788795
2017-05-01,0.0005547541212470231
2017-06-01,0.00037255601136284205
2017-07-01,0.0003418516137191784
2017-08-01,0.0002961943574832512
2017-09-01,0.0003703981781482356
2017-10-01,0.003632838411101763
2017-11-01,0.0003028328491630735
2017-12-01,0.0036124129894567467
2018-01-01,0.0002707483720688043
2018-02-01,0.006908128448783247
2018-03-01,0.01756535597970883
2018-04-01,0.017571732766880302
2018-05-01,0.01757470560995995
